,title,artist,lyrics
4508,Agatha Chang,Eels,Agatha was beautiful
4509,Agatha Chang,Eels,"Her long, black hair and aching eyes"
4510,Agatha Chang,Eels,Even when she didn't feel so good
4511,Agatha Chang,Eels,She look alright
4512,Agatha Chang,Eels,She always had her smile
4513,Agatha Chang,Eels,And it was good for a while
4515,Agatha Chang,Eels,I wouldn't answer each time the phone rang
4516,Agatha Chang,Eels,But I should've stayed with agatha chang
4518,Agatha Chang,Eels,"Agatha, she wasn't mean"
4519,Agatha Chang,Eels,"She didn't cheat, she never lied"
4520,Agatha Chang,Eels,Even if she disagreed with you
4521,Agatha Chang,Eels,It wasn't a fight
4522,Agatha Chang,Eels,Made you feel like you're both right
4523,Agatha Chang,Eels,But then I lost sight
4525,Agatha Chang,Eels,I couldn't bear to break up my old gang
4526,Agatha Chang,Eels,But I should've stayed with agatha chang
4528,Agatha Chang,Eels,What was so important then?
4529,Agatha Chang,Eels,I haven't a clue
4530,Agatha Chang,Eels,How could I have been so blind and cruel?
4532,Agatha Chang,Eels,"Agatha, where did you go?"
4533,Agatha Chang,Eels,Do I have the slightest chance?
4534,Agatha Chang,Eels,I could make up for everything that I did wrong
4535,Agatha Chang,Eels,But I know it's just a song
4536,Agatha Chang,Eels,And you're probably long gone
4538,Agatha Chang,Eels,Forgot all about her each night that I sang
4539,Agatha Chang,Eels,But I should've stayed with agatha chang
4540,Ugly Love,Eels,"Dear cousin,"
4541,Ugly Love,Eels,I got your letter
4542,Ugly Love,Eels,It was more than I thought I deserved
4543,Ugly Love,Eels,"Well she sounds perfect, all I dream of"
4544,Ugly Love,Eels,And I dream about so much it is absurd
4545,Ugly Love,Eels,But when I get there and she sees me
4546,Ugly Love,Eels,I'll be impressed if she does not run screaming
4548,Ugly Love,Eels,My kind of love is an ugly love
4549,Ugly Love,Eels,"But it's real and it lasts a long, long time"
4551,Ugly Love,Eels,I had a thought while I was sleeping
4552,Ugly Love,Eels,And I dreamed about a place for us to rest
4553,Ugly Love,Eels,Eternity under the old oak tree
4554,Ugly Love,Eels,But I go too far I guess
4555,Ugly Love,Eels,Maybe I'll think about tomorrow
4556,Ugly Love,Eels,And maybe I can get her to stay that long
4558,Ugly Love,Eels,'Cause my kind of love is an ugly love
4559,Ugly Love,Eels,"But it's real and it lasts a long, long time"
4561,Ugly Love,Eels,And if she finds me repulsive
4562,Ugly Love,Eels,She wouldn't be the first to wretch
4563,Ugly Love,Eels,Well I decided one day long ago
4564,Ugly Love,Eels,I was never gonna be the greatest catch
4565,Ugly Love,Eels,And if she cares about the car I drive
4566,Ugly Love,Eels,Then she can get in hers
4567,Ugly Love,Eels,The moment I arrive
4569,Ugly Love,Eels,'Cause my kind of love is an ugly love
4570,Ugly Love,Eels,"But it's real and it lasts a long, long time"
4571,Poor Side of Town,Eels,How can you tell me how much you miss me
4572,Poor Side of Town,Eels,"When the last time I saw you, you wouldn't even kiss me"
4573,Poor Side of Town,Eels,That rich guy you've been seein'
4574,Poor Side of Town,Eels,Must have put you down
4575,Poor Side of Town,Eels,So welcome back baby
4576,Poor Side of Town,Eels,To the poor side of town
4578,Poor Side of Town,Eels,To him you were nothin' but a little plaything
4579,Poor Side of Town,Eels,Not much more than an overnight fling
4580,Poor Side of Town,Eels,To me you were the greatest thing this boy had ever found
4581,Poor Side of Town,Eels,And girl it's hard to find nice things
4582,Poor Side of Town,Eels,On the poor side of town
4584,Poor Side of Town,Eels,I can't blame you for tryin'
4585,Poor Side of Town,Eels,I'm tryin' to make it too
4586,Poor Side of Town,Eels,I've got one little hang up baby
4587,Poor Side of Town,Eels,I just can't make it without you
4589,Poor Side of Town,Eels,"So tell me, are you gonna stay now"
4590,Poor Side of Town,Eels,Will you stand by me girl all the way now
4591,Poor Side of Town,Eels,Oh with you by my side
4592,Poor Side of Town,Eels,They just can't keep us down
4593,Poor Side of Town,Eels,Together we can make it girl
4594,Poor Side of Town,Eels,From the poor side of town
4596,Poor Side of Town,Eels,(So tell me how much you love me)
4597,Poor Side of Town,Eels,(Come be near to me and say you need me now)
4599,Poor Side of Town,Eels,"Oh, with you by my side"
4600,Poor Side of Town,Eels,This world can't keep us down
4601,Poor Side of Town,Eels,Together we can make it baby
4602,Poor Side of Town,Eels,From the poor side of town
4603,Steam Engine,Eels,Well
4604,Steam Engine,Eels,Chuga chuga chuga chuga chuga chuga chuga
4606,Steam Engine,Eels,Steam engine
4607,Steam Engine,Eels,Rollin' down the tracks
4608,Steam Engine,Eels,Station bell ringin'
4609,Steam Engine,Eels,Gotta hurry back
4610,Steam Engine,Eels,Steam engine
4611,Steam Engine,Eels,Runnin' outta steam
4612,Steam Engine,Eels,Go out with a bang now
4613,Steam Engine,Eels,Do you know what I mean?
4615,Steam Engine,Eels,My daddy drank it black and so do I
4616,Steam Engine,Eels,"Another day, another coffee and the years go by"
4617,Steam Engine,Eels,"Too much lemon, not enough honey"
4618,Steam Engine,Eels,Makes baby grumpy baby with a grudge to feed
4620,Steam Engine,Eels,Steam engine (steam engine)
4621,Steam Engine,Eels,Rollin' down the tracks (rollin' down the tracks)
4622,Steam Engine,Eels,Station bell ringin'
4623,Steam Engine,Eels,(Gotta hurry back) gotta hurry back
4624,Steam Engine,Eels,Steam engine (steam engine)
4625,Steam Engine,Eels,Running outta steam (running outta steam)
4626,Steam Engine,Eels,Go out with a bang now
4627,Steam Engine,Eels,"Oh man, what a scream"
4629,Steam Engine,Eels,"Sister said she's comin', she won't let me down"
4630,Steam Engine,Eels,She knows my days are numbered and she wrote the number down
4631,Steam Engine,Eels,"Always had it for me, so get it here soon"
4632,Steam Engine,Eels,"Man, we're gonna dance, just look at her move"
4633,Steam Engine,Eels,Watch her move
4634,Steam Engine,Eels,Says I like it like that
4635,Steam Engine,Eels,"Oh, she does"
4637,Steam Engine,Eels,Steam engine (steam engine)
4638,Steam Engine,Eels,Rollin' down the tracks (rollin' down the tracks)
4639,Steam Engine,Eels,Station bell ringin'
4640,Steam Engine,Eels,(Gotta hurry back) gotta hurry back
4641,Steam Engine,Eels,Steam engine (steam engine)
4642,Steam Engine,Eels,Runnin' outta steam (runnin' outta steam)
4643,Steam Engine,Eels,Go out with a bang now
4644,Steam Engine,Eels,"Yeah, that would be scream"
4645,Steam Engine,Eels,See my engine gleam
4646,What I Have to Offer,Eels,What I have to offer
4647,What I Have to Offer,Eels,"Well, there's a lot"
4648,What I Have to Offer,Eels,Now I'm a modest man
4649,What I Have to Offer,Eels,But look at all I got
4651,What I Have to Offer,Eels,For all the wear and tear
4652,What I Have to Offer,Eels,I look OK
4653,What I Have to Offer,Eels,I got good manners
4654,What I Have to Offer,Eels,And I make good good pay
4656,What I Have to Offer,Eels,And you know I'm all full of love
4657,What I Have to Offer,Eels,For you
4659,What I Have to Offer,Eels,What I have to offer
4660,What I Have to Offer,Eels,"Well, there's so much"
4661,What I Have to Offer,Eels,I care and nurture and a
4662,What I Have to Offer,Eels,Tender touch
4664,What I Have to Offer,Eels,I got a pleasin' disposition
4665,What I Have to Offer,Eels,And I don't care about
4666,What I Have to Offer,Eels,Football or fishin'
4668,What I Have to Offer,Eels,And you know that I'm all full of love
4669,What I Have to Offer,Eels,For you
4671,What I Have to Offer,Eels,What I have to offer
4672,What I Have to Offer,Eels,"Well, check it out"
4673,What I Have to Offer,Eels,I've learned some things
4674,What I Have to Offer,Eels,And I know what it's about
4676,What I Have to Offer,Eels,I'm quite discerning and
4677,What I Have to Offer,Eels,I'm pretty smart
4678,What I Have to Offer,Eels,It takes an awful lot to
4679,What I Have to Offer,Eels,Win my heart
4681,What I Have to Offer,Eels,But you know that I'm so full of love
4682,What I Have to Offer,Eels,For you
4683,It’s a Motherfucker,Eels,It's a motherfucker
4684,It’s a Motherfucker,Eels,Being here without you
4685,It’s a Motherfucker,Eels,Thinking 'bout the good times
4686,It’s a Motherfucker,Eels,Thinking 'bout the bad
4687,It’s a Motherfucker,Eels,And I won't ever be the same
4689,It’s a Motherfucker,Eels,It's a motherfucker
4690,It’s a Motherfucker,Eels,Getting through a Sunday
4691,It’s a Motherfucker,Eels,Talking to the walls
4692,It’s a Motherfucker,Eels,Just me again
4693,It’s a Motherfucker,Eels,But I won't ever be the same
4694,It’s a Motherfucker,Eels,I won't ever be the same
4696,It’s a Motherfucker,Eels,It's a motherfucker
4697,It’s a Motherfucker,Eels,How much I understand
4698,It’s a Motherfucker,Eels,The feeling that you need someone
4699,It’s a Motherfucker,Eels,To take you by the hand
4700,It’s a Motherfucker,Eels,And you won't ever be the same
4701,It’s a Motherfucker,Eels,You won't ever be the same
4702,Trouble with Dreams,Eels,There's nothing that I want to do
4703,Trouble with Dreams,Eels,More than get alone and be with you
4704,Trouble with Dreams,Eels,Trouble with dreams is they don't come true
4705,Trouble with Dreams,Eels,And when they do they can't catch up to you
4707,Trouble with Dreams,Eels,You don't need a thing from me
4708,Trouble with Dreams,Eels,But I need something big from you
4709,Trouble with Dreams,Eels,'Cause you know I've got an awful lot of big dreams
4711,Trouble with Dreams,Eels,I'm walking down a lonely road
4712,Trouble with Dreams,Eels,Clear to me now but I was never told
4713,Trouble with Dreams,Eels,Trouble with dreams is you never know
4714,Trouble with Dreams,Eels,When to hold on and when to let go
4716,Trouble with Dreams,Eels,If you let me down it's alright
4717,Trouble with Dreams,Eels,At least that leaves something for me
4718,Trouble with Dreams,Eels,'Cause you know I've got an awful lot of big dreams
4720,Trouble with Dreams,Eels,This is the life that I must lead now
4721,Trouble with Dreams,Eels,Crossing fingers and wiping brow
4722,Trouble with Dreams,Eels,Trouble with dreams is you can't pretend
4723,Trouble with Dreams,Eels,Something with no beginning has no end
4725,Trouble with Dreams,Eels,You don't need a thing from me
4726,Trouble with Dreams,Eels,But I need something big from you
4727,Trouble with Dreams,Eels,'Cause you know I've got an awful lot of big dreams
4728,"Oh, What a Beautiful Morning",Eels,There's a bright golden haze on the meadow
4729,"Oh, What a Beautiful Morning",Eels,There's a bright golden haze on the meadow
4730,"Oh, What a Beautiful Morning",Eels,The corn is as high as an elephant's eye
4731,"Oh, What a Beautiful Morning",Eels,And it looks like it's climbing clear up in the sky
4733,"Oh, What a Beautiful Morning",Eels,"Oh, what a beautiful mornin'"
4734,"Oh, What a Beautiful Morning",Eels,"Oh, what a beautiful day"
4735,"Oh, What a Beautiful Morning",Eels,I got a beautiful feelin'
4736,"Oh, What a Beautiful Morning",Eels,Everything's goin' my way
4738,"Oh, What a Beautiful Morning",Eels,All the cattle are standin' like statues
4739,"Oh, What a Beautiful Morning",Eels,All the cattle are standin' like statues
4740,"Oh, What a Beautiful Morning",Eels,They don't turn their heads as they see me ride by
4741,"Oh, What a Beautiful Morning",Eels,But a little brown maverick is winkin' her eye
4743,"Oh, What a Beautiful Morning",Eels,"Oh, what a beautiful mornin'"
4744,"Oh, What a Beautiful Morning",Eels,"Oh, what a beautiful day"
4745,"Oh, What a Beautiful Morning",Eels,I got a beautiful feelin'
4746,"Oh, What a Beautiful Morning",Eels,Everything's goin' my way
4748,"Oh, What a Beautiful Morning",Eels,All the sounds of the earth are like music
4749,"Oh, What a Beautiful Morning",Eels,All the sounds of the earth are like music
4750,"Oh, What a Beautiful Morning",Eels,The breeze is so busy it don't miss a tree
4751,"Oh, What a Beautiful Morning",Eels,And an old weepin' willer is laughin' at me
4753,"Oh, What a Beautiful Morning",Eels,"Oh, what a beautiful mornin'"
4754,"Oh, What a Beautiful Morning",Eels,"Oh, what a beautiful day"
4755,"Oh, What a Beautiful Morning",Eels,I got a beautiful feelin'
4756,"Oh, What a Beautiful Morning",Eels,Everything's goin' my way
4757,Feeling Good,Eels,"Fish in the sea, you know how I feel"
4758,Feeling Good,Eels,River runnin' free you know how I feel
4759,Feeling Good,Eels,Blossom on the tree you know how I feel
4760,Feeling Good,Eels,"Its a new dawn, its a new day, its a new life for me"
4761,Feeling Good,Eels,And I'm feelin good
4763,Feeling Good,Eels,Dragonfly in the sun you know what I mean
4764,Feeling Good,Eels,Butterflies all havin' fun you know what I mean
4765,Feeling Good,Eels,Sleepin' peace when day is done that's what I mean
4766,Feeling Good,Eels,And this old world is a new world and a bold world for me
4768,Feeling Good,Eels,Stars when you shine you know how I feel
4769,Feeling Good,Eels,Scent of the crime you know how I feel
4770,Feeling Good,Eels,"Your freedom is mine, and I know how I feel"
4771,Feeling Good,Eels,"Its a new dawn, its a new day, its a new life for me"
4772,Feeling Good,Eels,And I'm feelin good
4773,On the Ropes,Eels,Every time I find myself in this old bind
4774,On the Ropes,Eels,Watching the death of my hopes.
4775,On the Ropes,Eels,In the ring so long gonna prove them wrong
4776,On the Ropes,Eels,"I'm not knocked out, but I'm not on the ropes"
4778,On the Ropes,Eels,I've got enough I left inside this tired heart
4779,On the Ropes,Eels,"to win this world and walk on my feet, know the trip"
4781,On the Ropes,Eels,"I may never get, everything I bet"
4782,On the Ropes,Eels,but I'm a man who always copes
4783,On the Ropes,Eels,"I'm hurting bad, and fight em at"
4784,On the Ropes,Eels,"I'm not knocked out, but I'm not on the ropes"
4786,On the Ropes,Eels,Everything that I hold me didn't mean
4787,On the Ropes,Eels,"'cause riding on this moment here and now, I know how"
4789,On the Ropes,Eels,I've got enough I left inside this tired heart
4790,On the Ropes,Eels,"to win this world and walk on my feet, no defeat"
4792,On the Ropes,Eels,"Gonna feel so good, when it's understood"
4793,On the Ropes,Eels,but hold the rebirth of my hopes
4794,On the Ropes,Eels,In the ring so long gotta prove them wrong
4795,On the Ropes,Eels,"I'm not knocked out, but I'm not on the ropes"
4796,It's A Beautiful Day,Eels,The smoke stack spittin' black soot into the sooty sky
4797,It's A Beautiful Day,Eels,the load on the road brings a tear to the indian's eye
4798,It's A Beautiful Day,Eels,the elephant wont forget what its like i...
